movieId,rec_1_id,rec_1_clean_title,rec_2_id,rec_2_clean_title,rec_3_id,rec_3_clean_title,rec_4_id,rec_4_clean_title,rec_5_id,rec_5_clean_title,rec_6_id,rec_6_clean_title,rec_7_id,rec_7_clean_title,rec_8_id,rec_8_clean_title,rec_9_id,rec_9_clean_title,rec_10_id,rec_10_clean_title
7614,7614,Oklahoma 1955,6785,Seven Brides for Seven Brothers 1954,8008,Brigadoon 1954,7080,42nd Street 1933,6732,Hello Dolly 1969,26084,Music Man The 1962,8712,My Favorite Wife 1940,6856,Yankee Doodle Dandy 1942,8998,Thats Entertainment 1974,7584,Woman of the Year 1942
71248,71248,Extract 2009,59404,Meet Bill 2007,56079,Smiley Face 2007,91323,Sitter The 2011,94953,Wanderlust 2012,86293,Arthur 2011,85022,Hall Pass 2011,84615,Cedar Rapids 2011,106540,Delivery Man 2013,151315,Ride Along 2 2016
118898,118898,A Most Violent Year 2014,105954,All Is Lost 2013,113705,Two Days One Night Deux jours une nuit 2014,112940,A Most Wanted Man 2014,116799,Inherent Vice 2014,101525,Place Beyond the Pines The 2012,116161,Foxcatcher 2014,111384,Blue Ruin 2013,116138,Leviathan 2014,173369,You Were Never Really Here 2017
4618,7342,Kiss The 1988,69453,Land That Time Forgot The 1975,6099,Megaforce 1982,8878,Class of Nuke Em High Part II Subhumanoid Meltdown 1991,7402,Food of the Gods The 1976,63458,Critters 4 1991,49110,Mom and Dad Save the World 1992,4618,Leviathan 1989,2740,Kindred The 1986,111630,Big Ass Spider 2013
2418,2418,Nothing in Common 1986,2261,One Crazy Summer 1986,2736,Brighton Beach Memoirs 1986,3525,Bachelor Party 1984,2870,Barefoot in the Park 1967,2929,Reds 1981,2518,Night Shift 1982,3102,Jagged Edge 1985,8623,Roxanne 1987,2612,Mildred Pierce 1945
96832,96832,Holy Motors 2012,7068,Last Year at Marienbad LAnne dernire  Marienbad 1961,98056,Amour 2012,118896,Mommy 2014,26326,Holy Mountain The Montaa sagrada La 1973,99764,Its Such a Beautiful Day 2012,99917,Upstream Color 2013,8239,Viridiana 1961,170355,Mulholland Dr 1999,8620,Exterminating Angel The ngel exterminador El 1962
182,182,Moonlight and Valentino 1995,304,Roommates 1995,271,Losing Isaiah 1995,118,If Lucy Fell 1996,191,Scarlet Letter The 1995,219,Cure The 1995,270,Love Affair 1994,64,Two if by Sea 1996,1593,Picture Perfect 1997,279,My Family 1995
8815,8815,Exorcist The Beginning 2004,73829,Mega Shark vs Giant Octopus 2009,31424,Alone in the Dark 2005,71878,Stepfather The 2009,51666,Abandoned The 2006,39400,Fog The 2005,55259,Seeker The Dark Is Rising The 2007,5883,They 2002,8830,Anacondas The Hunt for the Blood Orchid 2004,5556,FearDotCom aka Fearcom aka Fear Dot Com 2002
118985,118985,Big Eyes 2014,91325,Extremely Loud and Incredibly Close 2011,141749,The Danish Girl 2015,97172,Frankenweenie 2012,113275,The HundredFoot Journey 2014,115170,Judge The 2014,107141,Saving Mr Banks 2013,83803,Day  Night 2010,99145,Impossible The Imposible Lo 2012,106438,Philomena 2013
5680,5680,Auto Focus 2002,6327,Decade Under the Influence A 2003,8765,This Gun for Hire 1942,26349,Night Moves 1975,6288,Better Luck Tomorrow 2002,8364,Baadasssss How to Get the Mans Foot Outta Your Ass 2003,6868,Wonderland 2003,7616,Body Double 1984,4043,At Close Range 1986,6797,Bugsy 1991
49647,49647,Charlottes Web 2006,42009,Cheaper by the Dozen 2 2005,65577,Tale of Despereaux The 2008,8666,Catwoman 2004,7369,ScoobyDoo 2 Monsters Unleashed 2004,72701,Planet 51 2009,55250,Game Plan The 2007,55999,Mr Magoriums Wonder Emporium 2007,8372,Garfield The Movie 2004,51939,TMNT Teenage Mutant Ninja Turtles 2007
3822,3822,Girl on the Bridge The Fille sur le pont La 1999,6552,Dirty Pretty Things 2002,27721,Very Long Engagement A Un long dimanche de fianailles 2004,4914,Breathless  bout de souffle 1960,1354,Breaking the Waves 1996,4144,In the Mood For Love Fa yeung nin wa 2000,3983,You Can Count on Me 2000,44694,Volver 2006,5878,Talk to Her Hable con Ella 2002,3910,Dancer in the Dark 2000
84637,84637,Gnomeo  Juliet 2011,88356,Smurfs The 2011,103755,Turbo 2013,87483,Mr Poppers Penguins 2011,93272,Dr Seuss The Lorax 2012,105468,Cloudy with a Chance of Meatballs 2 2013,102720,Epic 2013,40339,Chicken Little 2005,101142,Croods The 2013,80615,Legend of the Guardians The Owls of GaHoole 2010
2969,2969,Man and a Woman A Un homme et une femme 1966,2239,Swept Away Travolti da un insolito destino nellazzurro mare dAgosto 1975,3789,Pawnbroker The 1964,4424,Garden of the FinziContinis The Giardino dei FinziContini Il 1970,4970,Blue Angel The Blaue Engel Der 1930,2130,Atlantic City 1980,1946,Marty 1955,2920,Children of Paradise Les enfants du paradis 1945,1948,Tom Jones 1963,3201,Five Easy Pieces 1970
31698,135977,Ace Ventura Jr Pet Detective 2009,5616,Mesmerist The 2002,136365,ScoobyDoo Adventures The Mystery Map 2013,33921,Retrogade 2004,32156,Hello Down There 1969,126554,Age of Ice 2014,65518,Dungeonmaster The 1985,65352,Have Rocket Will Travel 1959,137385,Tom and Jerry  The Wizard of Oz 2011,71606,Life is a Bed of Roses Vie est un roman La 1983
4338,4338,Twelve OClock High 1949,4337,Sand Pebbles The 1966,26111,Becket 1964,7311,Goodbye Mr Chips 1939,4190,Elmer Gantry 1960,7210,My Darling Clementine 1946,7560,FailSafe 1964,7218,OxBow Incident The 1943,4263,Days of Wine and Roses 1962,4710,Shootist The 1976
6660,6660,Red Shoes The 1948,5825,Life and Death of Colonel Blimp The 1943,8338,Black Narcissus 1947,8618,Johnny Guitar 1954,6981,Ordet Word The 1955,4194,I Know Where Im Going 1945,6982,Forbidden Games Jeux interdits 1952,8459,Heiress The 1949,8516,Matter of Life and Death A Stairway to Heaven 1946,8724,Leopard The Gattopardo Il 1963
5632,5632,Bloody Sunday 2002,47894,Wind That Shakes the Barley The 2006,6852,In Cold Blood 1967,4432,Sweet Smell of Success 1957,7926,High and Low Tengoku to jigoku 1963,4298,Rififi Du rififi chez les hommes 1955,7700,Wages of Fear The Salaire de la peur Le 1953,39381,Proposition The 2005,5508,24 Hour Party People 2002,7587,Samoura Le Godson The 1967
68347,68347,Sin Nombre 2009,73344,Prophet A Un Prophte 2009,66665,Away We Go 2009,78574,Winters Bone 2010,96488,Searching for Sugar Man 2012,61236,Waltz with Bashir Vals im Bashir 2008,71033,Secret in Their Eyes The El secreto de sus ojos 2009,77455,Exit Through the Gift Shop 2010,55721,Elite Squad Tropa de Elite 2007,8645,Maria Full of Grace Maria Llena eres de gracia 2004
38,38,It Takes Two 1995,754,Gold Diggers The Secret of Bear Mountain 1995,146,Amazing Panda Adventure The 1995,343,BabySitters Club The 1995,54,Big Green The 1995,8,Tom and Huck 1995,250,Heavyweights Heavy Weights 1995,258,Kid in King Arthurs Court A 1995,8643,Cinderella Story A 2004,6266,What a Girl Wants 2003
50851,50851,Cocaine Cowboys 2006,48856,Guide to Recognizing Your Saints A 2006,73023,Crazy Heart 2009,80906,Inside Job 2010,33154,Enron The Smartest Guys in the Room 2005,31364,Memories of Murder Salinui chueok 2003,54881,King of Kong The 2007,7156,Fog of War Eleven Lessons from the Life of Robert S McNamara The 2003,52952,This Is England 2006,53123,Once 2006
100302,100302,Upside Down 2012,101577,Host The 2013,132424,The Longest Ride 2015,113378,Giver The 2014,132046,Tomorrowland 2015,85056,I Am Number Four 2011,113345,Jupiter Ascending 2015,160954,Nerve 2016,110730,Transcendence 2014,132480,The Age of Adaline 2015
2521,2521,Airport 1975 1974,2536,Concorde Airport 79 The 1979,2522,Airport 77 1977,2520,Airport 1970,3028,Taming of the Shrew The 1967,4835,Coal Miners Daughter 1980,2794,European Vacation aka National Lampoons European Vacation 1985,932,Affair to Remember An 1957,918,Meet Me in St Louis 1944,2688,Generals Daughter The 1999
8125,8125,Sunrise A Song of Two Humans 1927,6981,Ordet Word The 1955,32525,The Earrings of Madame de 1953,25805,Atalante L 1934,8785,Early Summer Bakush 1951,25753,Greed 1924,25898,Day of Wrath Vredens dag 1943,8188,Sansho the Bailiff Sansh day 1954,25763,Pandoras Box Bchse der Pandora Die 1929,4404,Faust 1926
2149,2149,House II The Second Story 1987,4425,Howling III The Marsupials 1987,5884,Chopper Chicks in Zombietown 1989,1335,Blood Beach 1981,6141,They Call Me Bruce aka A Fistful of Chopsticks 1982,1989,Prom Night III The Last Kiss 1989,5697,Terror Train 1980,4652,Return of Swamp Thing The 1989,2655,Howling II Your Sister Is a Werewolf 1985,5596,Spaced Invaders 1990
74452,74452,Wolfman The 2010,163925,Wings Legs and Tails 1986,67867,Dragonball Evolution 2009,61401,Spirit The 2008,50796,Blood and Chocolate 2007,52283,Reaping The 2007,64231,Punisher War Zone 2008,73929,Legion 2010,53140,Librarian Quest for the Spear The 2004,89190,Conan the Barbarian 2011
74532,74532,Cop Out 2010,167634,Fist Fight 2017,87867,Zookeeper 2011,100194,Jim Jefferies Fully Functional EPIX 2012,162478,Masterminds 2016,96616,Thats My Boy 2012,151315,Ride Along 2 2016,104218,Grown Ups 2 2013,91323,Sitter The 2011,108156,Ride Along 2014
59014,59014,Superhero Movie 2008,61348,Disaster Movie 2008,50798,Epic Movie 2007,57532,Meet the Spartans 2008,46337,Garfield A Tail of Two Kitties 2006,44731,Stay Alive 2006,44972,Scary Movie 4 2006,7369,ScoobyDoo 2 Monsters Unleashed 2004,52712,Invisible The 2007,6946,Looney Tunes Back in Action 2003
7178,7178,Great Gatsby The 1974,6452,Long Hot Summer The 1958,4296,Love Story 1970,3529,Postman Always Rings Twice The 1981,7303,The Diary of Anne Frank 1959,4557,Tucker The Man and His Dream 1988,4784,French Lieutenants Woman The 1981,6170,Black Stallion The 1979,26084,Music Man The 1962,7164,Peter Pan 2003
165603,165603,The Autopsy of Jane Doe 2016,165105,Ouija Origin of Evil 2016,99470,Collection The 2012,175199,Annabelle Creation 2017,122884,Insidious Chapter 3 2015,160571,Lights Out 2016,100810,Dark Skies 2013,113780,As Above So Below 2014,70206,Collector The 2009,110591,Oculus 2013
1647,1647,Playing God 1997,1662,Gang Related 1997,1744,Firestorm 1998,1598,Desperate Measures 1998,1609,187 One Eight Seven 1997,1661,Switchback 1997,1866,Big Hit The 1998,1983,Halloween II 1981,2249,My Blue Heaven 1990,735,Cemetery Man Dellamorte Dellamore 1994
3115,3115,Flawless 1999,3224,Woman in the Dunes Suna no onna 1964,3470,Dersu Uzala 1975,7836,Woodstock 1970,1734,My Life in Pink Ma vie en rose 1997,2734,Mosquito Coast The 1986,27803,Sea Inside The Mar adentro 2004,3814,Love and Death 1975,2745,Mission The 1986,2068,Fanny and Alexander Fanny och Alexander 1982
7033,7033,Secret of My Succes The aka The Secret of My Success 1987,7026,Summer School 1987,6850,Leap of Faith 1992,26101,McLintock 1963,8268,Point of No Return 1993,7036,Teen Wolf 1985,7017,Passenger 57 1992,7101,Doc Hollywood 1991,8614,Overboard 1987,26555,Spies Like Us 1985
2435,2435,Hurlyburly 1998,4082,Barfly 1987,574,Spanking the Monkey 1994,3272,Bad Lieutenant 1992,1611,My Own Private Idaho 1991,501,Naked 1993,2022,Last Temptation of Christ The 1988,2583,Cookies Fortune 1999,2066,Out of the Past 1947,2912,Limey The 1999
115667,115667,Love Rosie 2014,103606,Stuck in Love 2012,115147,The Best of Me 2014,114762,Two Night Stand 2014,101415,First Time The 2012,132424,The Longest Ride 2015,109483,That Awkward Moment 2014,94325,Lucky One The 2012,152017,Me Before You 2016,88179,One Day 2011
8195,8195,Avventura L Adventure The 1960,26094,Eclisse L Eclipse 1962,4325,Night The Notte La 1960,6981,Ordet Word The 1955,32792,Red Desert Deserto rosso Il 1964,26699,CloseUp Nemaye Nazdik 1990,8618,Johnny Guitar 1954,25898,Day of Wrath Vredens dag 1943,25805,Atalante L 1934,26151,Au Hasard Balthazar 1966
65126,65126,Choke 2008,56715,Wristcutters A Love Story 2006,59126,Religulous 2008,33880,Me and You and Everyone We Know 2005,87234,Submarine 2010,62644,Wave The Welle Die 2008,62434,Zack and Miri Make a Porno 2008,68073,Pirate Radio 2009,53956,Death at a Funeral 2007,53894,Sicko 2007
103755,103755,Turbo 2013,86059,Hop 2011,70305,Race to Witch Mountain 2009,110655,Rio 2 2014,72701,Planet 51 2009,87876,Cars 2 2011,48414,Open Season 2006,50162,Arthur and the Invisibles 2007,105468,Cloudy with a Chance of Meatballs 2 2013,87483,Mr Poppers Penguins 2011
135532,135532,The Last Witch Hunter 2015,119655,Seventh Son 2014,152063,Gods of Egypt 2016,174585,Transformers The Last Knight 2017,159690,Teenage Mutant Ninja Turtles Out of the Shadows 2016,166918,The Great Wall 2016,166558,Underworld Blood Wars 2016,93766,Wrath of the Titans 2012,170827,The Mummy 2017,138212,Spectral 2016
32840,32840,Vincent 1982,97172,Frankenweenie 2012,32898,Trip to the Moon A Voyage dans la lune Le 1902,95311,Presto 2008,95654,Geris Game 1997,25771,Andalusian Dog An Chien andalou Un 1929,95858,For the Birds 2000,117444,Song of the Sea 2014,7460,Coffee and Cigarettes 2003,162578,Kubo and the Two Strings 2016
4808,4808,Vanishing The 1993,4546,Vanishing The Spoorloos 1988,6380,Capturing the Friedmans 2003,5049,48 Hrs 1982,3798,What Lies Beneath 2000,2841,Stir of Echoes 1999,4128,Lost Boys The 1987,3044,Dead Again 1991,1958,Terms of Endearment 1983,5266,Panic Room 2002
7728,7728,Postman Always Rings Twice The 1946,25855,Roaring Twenties The 1939,8044,I Am a Fugitive from a Chain Gang 1932,8459,Heiress The 1949,8765,This Gun for Hire 1942,8751,Gun Crazy aka Deadly Is the Female 1949,7216,High Sierra 1941,8491,White Heat 1949,5114,Bad and the Beautiful The 1952,7943,Killers The 1946
1600,1600,Shes So Lovely 1997,1733,Afterglow 1997,3747,Jesus Son 1999,4082,Barfly 1987,4211,Reversal of Fortune 1990,2159,Henry Portrait of a Serial Killer 1986,3467,Hud 1963,1627,U Turn 1997,2952,Sydney Hard Eight 1996,3097,Shop Around the Corner The 1940
36537,36537,Thumbsucker 2005,34523,The Chumscrubber 2005,27722,Last Life in the Universe Ruang rak noi nid mahasan 2003,26974,Gummo 1997,34528,Junebug 2005,42004,Transamerica 2005,56333,Savages The 2007,33880,Me and You and Everyone We Know 2005,27878,Born into Brothels 2004,47423,Half Nelson 2006
55080,55080,Brave One The 2007,54787,Death Sentence 2007,94985,Get the Gringo 2012,49910,Freedom Writers 2007,27821,Interpreter The 2005,91976,Grey The 2012,54736,Kingdom The 2007,65216,Defiance 2008,52604,Fracture 2007,51080,Breach 2007
93563,93563,Lockout 2012,176935,Geostorm 2017,64231,Punisher War Zone 2008,45442,Poseidon 2006,92008,Haywire 2011,100108,Parker 2013,114246,Walk Among the Tombstones A 2014,82744,Faster 2010,34334,Stealth 2005,73929,Legion 2010
4640,4640,Brother 2000,26840,Sonatine Sonachine 1993,8012,Kikujiro Kikujir no natsu 1999,1809,Fireworks Hanabi 1997,8327,Dolls 2002,8370,Blind Swordsman Zatoichi The Zatichi 2003,7235,Ichi the Killer Koroshiya 1 2001,3328,Ghost Dog The Way of the Samurai 1999,6242,Ringu Ring 1998,7981,Infernal Affairs Mou gaan dou 2002
6216,6216,Nowhere in Africa Nirgendwo in Afrika 2001,8951,Vera Drake 2004,5525,Mostly Martha Bella Martha 2001,6786,Kiss of the Spider Woman 1985,7023,Wedding Banquet The Xi yan 1993,5876,Quiet American The 2002,6591,Magdalene Sisters The 2002,6881,Pieces of April 2003,5446,RabbitProof Fence 2002,6235,Europa Europa Hitlerjunge Salomon 1990
82854,139056,Ill Always Know What You Did Last Summer 2006,142482,Monster Hunt 2015,135979,Next Avengers Heroes of Tomorrow 2008,82854,Gullivers Travels 2010,174371,Once Upon a Time in Venice 2017,93693,Casa de mi Padre 2012,85399,Big Mommas Like Father Like Son 2011,69304,Imagine That 2009,83177,Yogi Bear 2010,104076,Smurfs 2 The 2013
36363,36363,KinDzaDza 1986,134252,That Munchhausen 1979,102602,Mimino 1977,172577,Last Years Snow Was Falling 1983,146327,Cant Change the Meeting Place 1979,147330,Sherlock Holmes and Dr Watson Acquaintance 1979,147250,The Adventures of Sherlock Holmes and Doctor Watson,147328,The Adventures of Sherlock Holmes and Dr Watson Bloody Signature 1979,26347,Irony of Fate or Enjoy Your Bath Ironiya sudby ili S legkim parom 1975,146028,The Adventures of Sherlock Holmes and Dr Watson The Hound of the Baskervilles 1981
6448,6448,Flight of the Phoenix The 1965,7840,Gunga Din 1939,5604,Man in the White Suit The 1951,6856,Yankee Doodle Dandy 1942,8690,SlaughterhouseFive 1972,7218,OxBow Incident The 1943,7619,Miracle Worker The 1962,8094,Bad Day at Black Rock 1955,4338,Twelve OClock High 1949,7560,FailSafe 1964
58306,58306,Mongol 2007,58303,Counterfeiters The Die Flscher 2007,170705,Band of Brothers 2001,63062,Changeling 2008,48304,Apocalypto 2006,33162,Kingdom of Heaven 2005,50068,Letters from Iwo Jima 2006,65514,Ip Man 2008,64620,FrostNixon 2008,7318,Passion of the Christ The 2004
6196,6196,Cradle 2 the Grave 2003,71910,Tournament The 2009,64231,Punisher War Zone 2008,77540,Solomon Kane 2009,33158,xXx State of the Union 2005,54775,War 2007,4224,Exit Wounds 2001,71129,Green Lantern First Flight 2009,101076,GI Joe Retaliation 2013,62394,Max Payne 2008
5873,5873,The Emperors Club 2002,49910,Freedom Writers 2007,5955,Antwone Fisher 2002,5267,Rookie The 2002,6887,Radio 2003,4880,Life as a House 2001,7263,Miracle 2004,8530,Dear Frankie 2004,7155,Calendar Girls 2003,31225,Coach Carter 2005
64032,64032,Four Christmases 2008,31422,Are We There Yet 2005,71668,Couples Retreat 2009,72919,Did You Hear About the Morgans 2009,53974,License to Wed 2007,8978,Christmas with the Kranks 2004,70334,Hannah Montana The Movie 2009,106540,Delivery Man 2013,55250,Game Plan The 2007,42009,Cheaper by the Dozen 2 2005
1788,1788,Men with Guns 1997,2682,Limbo 1999,3090,Matewan 1987,2357,Central Station Central do Brasil 1998,1649,Fast Cheap  Out of Control 1997,1719,Sweet Hereafter The 1997,800,Lone Star 1996,1633,Ulees Gold 1997,1171,Bob Roberts 1992,1354,Breaking the Waves 1996
7009,7009,Lorenzos Oil 1992,6170,Black Stallion The 1979,5391,Thirteen Conversations About One Thing aka 13 Conversations 2001,4187,Lilies of the Field 1963,6639,Wait Until Dark 1967,7158,House of Sand and Fog 2003,43396,Worlds Fastest Indian The 2005,5812,Far from Heaven 2002,5294,Frailty 2001,7139,In America 2002
7991,7991,Death Race 2000 1975,4697,Basket Case 1982,7236,Boy and His Dog A 1975,3832,Black Sabbath Tre volti della paura I 1963,5569,Last House on the Left The 1972,7984,From Beyond 1986,2460,Texas Chainsaw Massacre 2 The 1986,26285,Dark Star 1974,8501,Hitcher The 1986,3679,Decline of Western Civilization The 1981
4184,4184,Bishops Wife The 1947,7082,That Touch of Mink 1962,8711,Mr Blandings Builds His Dream House 1948,8712,My Favorite Wife 1940,7831,Another Thin Man 1939,4802,Operation Petticoat 1959,7584,Woman of the Year 1942,6970,Desk Set 1957,7834,After the Thin Man 1936,6856,Yankee Doodle Dandy 1942
1987,1987,Prom Night 1980,1986,Halloween 5 The Revenge of Michael Myers 1989,1976,Friday the 13th Part 3 3D 1982,3587,Inferno 1980,1389,Jaws 3D 1983,3843,Sleepaway Camp 1983,2898,Dark Half The 1993,1330,April Fools Day 1986,3024,Piranha 1978,1983,Halloween II 1981
7820,7820,Virgin Spring The Jungfrukllan 1960,25898,Day of Wrath Vredens dag 1943,7936,Shame Skammen 1968,7938,Winter Light Nattvardsgsterna 1963,7937,Silence The Tystnaden 1963,7939,Through a Glass Darkly Ssom i en spegel 1961,6609,Gospel According to St Matthew The Vangelo secondo Matteo Il 1964,25805,Atalante L 1934,6982,Forbidden Games Jeux interdits 1952,6981,Ordet Word The 1955
54775,54775,War 2007,71910,Tournament The 2009,103366,Redemption Hummingbird 2013,128488,Wild Card 2015,47254,Chaos 2005,64231,Punisher War Zone 2008,100737,Snitch 2013,100108,Parker 2013,106785,Homefront 2013,94405,Safe 2012
197175,197175,Alita Battle Angel 2019,183635,Maze Runner The Death Cure 2018,143345,Shazam 2019,196417,How to Train Your Dragon The Hidden World 2019,192389,Venom 2018,122910,Captain Marvel 2018,201773,SpiderMan Far from Home 2019,173291,Valerian and the City of a Thousand Planets 2017,135426,Fantastic Beasts and Where to Find Them 2 2018,143347,Aquaman 2018
